address,addressObj/city,addressObj/country,addressObj/postalcode,addressObj/state,addressObj/street1,addressObj/street2,ancestorLocations/0/abbreviation,ancestorLocations/0/id,ancestorLocations/0/name,ancestorLocations/0/subcategory,ancestorLocations/1/abbreviation,ancestorLocations/1/id,ancestorLocations/1/name,ancestorLocations/1/subcategory,ancestorLocations/2/abbreviation,ancestorLocations/2/id,ancestorLocations/2/name,ancestorLocations/2/subcategory,ancestorLocations/3/abbreviation,ancestorLocations/3/id,ancestorLocations/3/name,ancestorLocations/3/subcategory,ancestorLocations/4/abbreviation,ancestorLocations/4/id,ancestorLocations/4/name,ancestorLocations/4/subcategory,category,cuisines/0,cuisines/1,cuisines/2,cuisines/3,cuisines/4,cuisines/5,cuisines/6,cuisines/7,description,dietaryRestrictions/0,dietaryRestrictions/1,dietaryRestrictions/2,dishes/0,dishes/1,dishes/2,dishes/3,dishes/4,dishes/5,dishes/6,dishes/7,dishes/8,dishes/9,dishes/10,dishes/11,dishes/12,dishes/13,dishes/14,dishes/15,dishes/16,dishes/17,dishes/18,dishes/19,dishes/20,dishes/21,email,establishmentTypes/0,establishmentTypes/1,establishmentTypes/2,establishmentTypes/3,features/0,features/1,features/2,features/3,features/4,features/5,features/6,features/7,features/8,features/9,features/10,features/11,features/12,features/13,features/14,features/15,features/16,features/17,features/18,features/19,features/20,features/21,features/22,features/23,features/24,features/25,hours,hours/timezone,hours/weekRanges/0/0/close,hours/weekRanges/0/0/closeHours,hours/weekRanges/0/0/open,hours/weekRanges/0/0/openHours,hours/weekRanges/0/1/close,hours/weekRanges/0/1/closeHours,hours/weekRanges/0/1/open,hours/weekRanges/0/1/openHours,hours/weekRanges/1/0/close,hours/weekRanges/1/0/closeHours,hours/weekRanges/1/0/open,hours/weekRanges/1/0/openHours,hours/weekRanges/1/1/close,hours/weekRanges/1/1/closeHours,hours/weekRanges/1/1/open,hours/weekRanges/1/1/openHours,hours/weekRanges/2/0/close,hours/weekRanges/2/0/closeHours,hours/weekRanges/2/0/open,hours/weekRanges/2/0/openHours,hours/weekRanges/2/1/close,hours/weekRanges/2/1/closeHours,hours/weekRanges/2/1/open,hours/weekRanges/2/1/openHours,hours/weekRanges/3/0/close,hours/weekRanges/3/0/closeHours,hours/weekRanges/3/0/open,hours/weekRanges/3/0/openHours,hours/weekRanges/3/1/close,hours/weekRanges/3/1/closeHours,hours/weekRanges/3/1/open,hours/weekRanges/3/1/openHours,hours/weekRanges/4/0/close,hours/weekRanges/4/0/closeHours,hours/weekRanges/4/0/open,hours/weekRanges/4/0/openHours,hours/weekRanges/4/1/close,hours/weekRanges/4/1/closeHours,hours/weekRanges/4/1/open,hours/weekRanges/4/1/openHours,hours/weekRanges/5/0/close,hours/weekRanges/5/0/closeHours,hours/weekRanges/5/0/open,hours/weekRanges/5/0/openHours,hours/weekRanges/5/1/close,hours/weekRanges/5/1/closeHours,hours/weekRanges/5/1/open,hours/weekRanges/5/1/openHours,hours/weekRanges/6/0/close,hours/weekRanges/6/0/closeHours,hours/weekRanges/6/0/open,hours/weekRanges/6/0/openHours,hours/weekRanges/6/1/close,hours/weekRanges/6/1/closeHours,hours/weekRanges/6/1/open,hours/weekRanges/6/1/openHours,id,input,isClaimedIcon,isClaimedText,isClosed,isLongClosed,isNearbyResult,latitude,localAddress,localLangCode,localName,locationString,longitude,mealTypes/0,mealTypes/1,mealTypes/2,mealTypes/3,mealTypes/4,mealTypes/5,menuWebUrl,name,nearestMetroStations/0/address,nearestMetroStations/0/distance,nearestMetroStations/0/latitude,nearestMetroStations/0/lines/0/id,nearestMetroStations/0/lines/0/lineName,nearestMetroStations/0/lines/0/lineSymbol,nearestMetroStations/0/lines/0/systemName,nearestMetroStations/0/lines/0/systemSymbol,nearestMetroStations/0/lines/0/type,nearestMetroStations/0/localAddress,nearestMetroStations/0/localName,nearestMetroStations/0/longitude,nearestMetroStations/0/name,nearestMetroStations/1/address,nearestMetroStations/1/distance,nearestMetroStations/1/latitude,nearestMetroStations/1/lines/0/id,nearestMetroStations/1/lines/0/lineName,nearestMetroStations/1/lines/0/lineSymbol,nearestMetroStations/1/lines/0/systemName,nearestMetroStations/1/lines/0/systemSymbol,nearestMetroStations/1/lines/0/type,nearestMetroStations/1/localAddress,nearestMetroStations/1/localName,nearestMetroStations/1/longitude,nearestMetroStations/1/name,nearestMetroStations/2/address,nearestMetroStations/2/distance,nearestMetroStations/2/latitude,nearestMetroStations/2/lines/0/id,nearestMetroStations/2/lines/0/lineName,nearestMetroStations/2/lines/0/lineSymbol,nearestMetroStations/2/lines/0/systemName,nearestMetroStations/2/lines/0/systemSymbol,nearestMetroStations/2/lines/0/type,nearestMetroStations/2/localAddress,nearestMetroStations/2/localName,nearestMetroStations/2/longitude,nearestMetroStations/2/name,numberOfReviews,openNowText,orderOnline/0/buttonText,orderOnline/0/canProvideTimeslots,orderOnline/0/headerText,orderOnline/0/logoUrl,orderOnline/0/offerURL,orderOnline/0/provider,orderOnline/0/providerDisplayName,orderOnline/0/providerId,orderOnline/0/providerType,ownersTopReasons,ownersTopReasons/sectionHeader,ownersTopReasons/sponsoredBy,ownersTopReasons/topReasons/0/header,ownersTopReasons/topReasons/0/image_url,ownersTopReasons/topReasons/0/isSearchTerm,ownersTopReasons/topReasons/0/keyword,ownersTopReasons/topReasons/0/linkText,ownersTopReasons/topReasons/0/rank,ownersTopReasons/topReasons/0/review,ownersTopReasons/topReasons/0/text,ownersTopReasons/topReasons/1/header,ownersTopReasons/topReasons/1/image_url,ownersTopReasons/topReasons/1/isSearchTerm,ownersTopReasons/topReasons/1/keyword,ownersTopReasons/topReasons/1/linkText,ownersTopReasons/topReasons/1/rank,ownersTopReasons/topReasons/1/review,ownersTopReasons/topReasons/1/text,ownersTopReasons/topReasons/2/header,ownersTopReasons/topReasons/2/image_url,ownersTopReasons/topReasons/2/isSearchTerm,ownersTopReasons/topReasons/2/keyword,ownersTopReasons/topReasons/2/linkText,ownersTopReasons/topReasons/2/rank,ownersTopReasons/topReasons/2/review,ownersTopReasons/topReasons/2/text,phone,photoCount,priceLevel,priceRange,rankingDenominator,rankingPosition,rankingString,rating,ratingHistogram/count1,ratingHistogram/count2,ratingHistogram/count3,ratingHistogram/count4,ratingHistogram/count5,rawRanking,reviewTags/0/reviews,reviewTags/0/text,reviewTags/1/reviews,reviewTags/1/text,reviewTags/2/reviews,reviewTags/2/text,reviewTags/3/reviews,reviewTags/3/text,reviewTags/4/reviews,reviewTags/4/text,reviewTags/5/reviews,reviewTags/5/text,reviewTags/6/reviews,reviewTags/6/text,reviewTags/7/reviews,reviewTags/7/text,reviewTags/8/reviews,reviewTags/8/text,reviewTags/9/reviews,reviewTags/9/text,reviewTags/10/reviews,reviewTags/10/text,reviewTags/11/reviews,reviewTags/11/text,reviewTags/12/reviews,reviewTags/12/text,reviewTags/13/reviews,reviewTags/13/text,reviewTags/14/reviews,reviewTags/14/text,reviewTags/15/reviews,reviewTags/15/text,reviewTags/16/reviews,reviewTags/16/text,reviewTags/17/reviews,reviewTags/17/text,reviewTags/18/reviews,reviewTags/18/text,reviewTags/19/reviews,reviewTags/19/text,reviewTags/20/reviews,reviewTags/20/text,reviewTags/21/reviews,reviewTags/21/text,reviewTags/22/reviews,reviewTags/22/text,reviewTags/23/reviews,reviewTags/23/text,reviewTags/24/reviews,reviewTags/24/text,reviewTags/25/reviews,reviewTags/25/text,reviewTags/26/reviews,reviewTags/26/text,reviewTags/27/reviews,reviewTags/27/text,subcategories/0,travelerChoiceAward,type,webUrl,website
"No 09 D S Senanayaka Street, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,No 09 D S Senanayaka Street,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Indian,Asian,Sri Lankan,,,,,,We serve 50 Varieties of Dosai. Customer satisfaction is our motto.,Vegetarian friendly,Vegan options,Gluten free options,Curry,Dosa,Masala Dosa,,,,,,,,,,,,,,,,,,,,srikrishnadosai@gmail.com,Restaurants,,,,Delivery,Takeout,Reservations,Seating,Accepts Credit Cards,Table Service,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1350,22:30,450,07:30,,,,,1350,22:30,450,07:30,,,,,1290,21:30,450,07:30,,,,,1350,22:30,450,07:30,,,,,1350,22:30,450,07:30,,,,,1350,22:30,450,07:30,,,,,1350,22:30,450,07:30,,,,,15100270,Kandy,true,,false,false,false,7.293803,,,,"Kandy, Kandy District, Central Province",80.63848,Breakfast,Lunch,Dinner,Brunch,,,,Sri Krishna Dosai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 4 955999,159,$,,321,8,#8 of 321 Restaurants in Kandy,4.5,6,3,7,25,189,4.46125412,27,dosai,7,paper dosa,2,donuts,3,cheese dish,4,curry,3,juice,5,delicious dosa,2,dosa place,2,finger licking good,9,indian food,2,mix of locals and tourists,4,vegetarian restaurant,2,kandy centre,2,lovely service,2,super tasty,5,amazing food,3,tooth temple,2,cheap price,2,decent food,3,visit this place,14,spicy,9,crispy,2,dose,2,asanka,3,dips,2,lassi,6,foods,3,sri,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d15100270-Reviews-Sri_Krishna_Dosai-Kandy_Kandy_District_Central_Province.html,https://sri-balaji-dosai.business.site/
"72 D S Senanayake Road, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,72 D S Senanayake Road,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Cafe,European,Healthy,,,,,,"Do you want to have the best coffee in town? Well, then you should be heading to Buono!! We serve a wide range of food and drinks and you’ll love it for sure.",Vegetarian friendly,Vegan options,Gluten free options,Juice & Smoothies,Sandwiches,Donuts,Burger,Salad,Veggie Burger,Toasts,Beef,Avocado Toast,Chicken Salad,Sausage,Cake,Matcha,Chicken Burger,Fried,Brownie,Cookies,,,,,,,Restaurants,,,,Takeout,Outdoor Seating,Seating,Cash Only,Free Wifi,Table Service,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,,,,,,,,,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,1200,20:00,480,08:00,,,,,1320,22:00,540,09:00,,,,,11694327,Kandy,true,,false,false,false,7.295151,,,,"Kandy, Kandy District, Central Province",80.63804,Breakfast,Lunch,Brunch,Drinks,,,https://linktr.ee/buonokandy?lt_utm_source=lt_share_link#319303304,Buono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,Closed today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 76 669 0041,464,$,,321,4,#4 of 321 Restaurants in Kandy,4.5,4,9,13,75,433,4.680678844,26,avocado toast,7,pulled chicken,5,sandwiches,31,great coffee,61,sri lanka,9,iced coffee,8,delicious food,4,sl,8,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Café,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d11694327-Reviews-Buono-Kandy_Kandy_District_Central_Province.html,https://www.facebook.com/buonofoodforlife/
"129/8B Anagarika Dharmapala Mawatha, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,129/8B Anagarika Dharmapala Mawatha,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Cafe,Fusion,Healthy,,,,,,"Welcome to Banana Chill ! Kandy's coolest cafe that is sure to tantalize your taste buds! Our menu features a unique blend of vegan-friendly dishes, all crafted with fresh and sustainably sourced ingredients.",Vegetarian friendly,Vegan options,Gluten free options,Juice & Smoothies,Salad,Toasts,Avocado Toast,Fruit Salad,,,,,,,,,,,,,,,,,,virajlivera@gmail.com,Restaurants,,,,Seating,Free Wifi,Table Service,Jazz Bar,Drive Thru,Family style,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1290,21:30,390,06:30,,,,,1290,21:30,390,06:30,,,,,1290,21:30,390,06:30,,,,,1290,21:30,390,06:30,,,,,1290,21:30,390,06:30,,,,,1290,21:30,390,06:30,,,,,1290,21:30,390,06:30,,,,,12994881,Kandy,true,,false,false,false,7.2935,,,,"Kandy, Kandy District, Central Province",80.648445,Breakfast,Lunch,Brunch,Late Night,Drinks,,,Cafe Banana Chill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 588 2041,427,$,,321,1,#1 of 321 Restaurants in Kandy,5,7,2,1,29,306,4.832679272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d12994881-Reviews-Cafe_Banana_Chill-Kandy_Kandy_District_Central_Province.html,https://www.facebook.com/cafebananachill/
"No. 84 D S Senanayake Veediya Next to Sarasavi Book Shop, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,No. 84 D S Senanayake Veediya,Next to Sarasavi Book Shop,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Chinese,Japanese,Cafe,,,,,,"We recently shifted our cafe to a new location just 200m away from the previous place. The address is No.84, D.S. Senanayake Road, Kandy (Next to Sarasavi Book Shop).",Vegetarian friendly,,,Sandwiches,French Toast,Waffles,Crepes,Toasts,Cakes,Iced Latte,Coffee Beans,Cake,,,,,,,,,,,,,,info@naturalcoffee.lk,Restaurants,,,,Takeout,Seating,American Express,Mastercard,Visa,Free Wifi,Accepts Credit Cards,Table Service,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1050,17:30,570,09:30,,,,,1050,17:30,570,09:30,,,,,1050,17:30,570,09:30,,,,,1050,17:30,570,09:30,,,,,1050,17:30,570,09:30,,,,,1050,17:30,570,09:30,,,,,1050,17:30,570,09:30,,,,,4881287,Kandy,false,,false,false,false,7.29539,,,,"Kandy, Kandy District, Central Province",80.638054,Breakfast,Lunch,Drinks,,,,http://naturalcoffee.lk/cafe-menu-coffee/,Natural Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 205734,195,$$ - $$$,,252,17,#17 of 381 places to eat in Kandy,4,23,29,84,252,318,4.101077557,7,crepes,84,sri lanka,7,lovely coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d4881287-Reviews-Natural_Coffee-Kandy_Kandy_District_Central_Province.html,http://www.naturalcoffee.lk
"68 E.L Senanaya veediya On top of Salgado Bakers, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,68 E.L Senanaya veediya,On top of Salgado Bakers,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Seafood,Asian,Healthy,Sri Lankan,,,,,"Started in 1886, one of the oldest in the country, Cafe 1886 combines traditional local cuisine with modern culinary artistry to bring you the finest dishes you would experience in the country. Our Menu is diverse from traditional local dishes to a affordable breakfast to fast food, to popular international cuisine. Seafood and Healthy meals is our speciality. Free Wifi, Restroom, AC/Non AC,PDR",Vegetarian friendly,Vegan options,,Crab,Burger,Salad,Curry,Prawns,Cuttlefish,Fish,,,,,,,,,,,,,,,,ashanpathirana@gmail.com,Restaurants,,,,Delivery,Takeout,Reservations,Seating,Street Parking,Free Wifi,Accepts Credit Cards,Table Service,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,14925048,Kandy,false,,false,false,false,7.294794,,,,"Kandy, Kandy District, Central Province",80.63698,Breakfast,Lunch,Dinner,Brunch,,,http://fb.me/allactivity?privacy_source=activity_log_top_menu,Cafe 1886 by Salgado Bakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 222918,126,$,,252,26,#26 of 381 places to eat in Kandy,4.5,7,6,9,32,111,3.850071669,13,balcony,4,waiters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d14925048-Reviews-Cafe_1886_by_Salgado_Bakers-Kandy_Kandy_District_Central_Province.html,http://fb.me/cafe1886
"Kotugodalla Street, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,Kotugodalla Street,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Cafe,Healthy,Street Food,,,,,,Lunch | Brunch | All day Breakfast | Burgers | Pancakes | Vegan Coffee | Detox | Smoothie Bowls | Fresh Juices Hidden Gem on a secret alleyway with a cosy ambience and friendly staff to treat you better with the yummiest food in town!,Vegetarian friendly,Vegan options,Gluten free options,Juice & Smoothies,Sandwiches,Salad,Pancakes,Curry,Toasts,Avocado Toast,Granola,Iced Latte,Avocado Salad,Brownie,,,,,,,,,,,,cafesecretalley@gmail.com,Coffee & Tea,,,,Seating,Cash Only,Free Wifi,Table Service,Gift Cards Available,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1020,17:00,420,07:00,,,,,1020,17:00,420,07:00,,,,,1020,17:00,420,07:00,,,,,1020,17:00,420,07:00,,,,,1020,17:00,420,07:00,,,,,1020,17:00,420,07:00,,,,,1020,17:00,420,07:00,,,,,12309192,Kandy,true,,false,false,false,7.293284,,,,"Kandy, Kandy District, Central Province",80.63718,Breakfast,Lunch,Brunch,Drinks,,,,Cafe Secret Alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 303 2933,402,$,,18,1,#1 of 18 Coffee & Tea in Kandy,4.5,12,8,32,65,272,4.473938942,8,brunch,21,brownie,23,avocado toast,15,salad,21,juice,14,healthy food,3,cosy cafe,3,quiet oasis,10,iced coffee,19,sri lanka,7,great coffee,86,smoothies,17,chill,5,lime,5,toppings,6,vegan,4,travelers,,,,,,,,,,,,,,,,,,,,,,,Café,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d12309192-Reviews-Cafe_Secret_Alley-Kandy_Kandy_District_Central_Province.html,https://www.facebook.com/368483923547698
"No. 44 King's Street, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,No. 44 King's Street,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Bar,European,Pub,Sri Lankan,,,,,,Vegetarian friendly,Vegan options,,Curry,Hummus,Prawns,Fish,Pork,Chicken Curry,Fried,,,,,,,,,,,,,,,,,Restaurants,,,,Reservations,Outdoor Seating,Seating,Serves Alcohol,Full Bar,Free Wifi,Accepts Credit Cards,Table Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3611588,Kandy,true,,false,false,false,7.295166,,,,"Kandy, Kandy District, Central Province",80.63755,Breakfast,Lunch,Dinner,Brunch,Late Night,Drinks,,Royal Bar & Hotel Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 224449,200,$$ - $$$,,321,30,#30 of 321 Restaurants in Kandy,4,29,35,38,151,174,3.672192335,19,hummus,6,pork,4,old colonial style,25,sri lanka,4,kandy town,47,upstairs,38,beer,14,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d3611588-Reviews-Royal_Bar_Hotel_Restaurant-Kandy_Kandy_District_Central_Province.html,http://royalbarandhotelkandy.com/index.php
"139 Colombo Street, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,139 Colombo Street,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Chinese,Fast Food,Barbecue,Street Food,Sri Lankan,,,,"Do experience the divine taste for the best rates in town. We offer burgers, submarines, biriyani, nasi-goreng, nasi-lemak, fresh juices and many more. Authentic taste is guaranteed with every meal. Daily Delicious - Divine Redefined",Vegetarian friendly,Vegan options,,Juice & Smoothies,Pasta,Crab,Burger,Shawarma,Salad,Curry,French Fries,Beef,Lamb,Pesto,Fried rice,Fish,Soup,Biryani,Chicken Burger,Fried,Pineapple Juice,Nasi Goreng,,,,cafedivinestreet@gmail.com,Restaurants,,,,Delivery,Takeout,Reservations,Outdoor Seating,Seating,Parking Available,Street Parking,Free off-street parking,American Express,Mastercard,Visa,Digital Payments,Cash Only,Free Wifi,Accepts Credit Cards,Table Service,Dog Friendly,Family style,Non-smoking restaurants,,,,,,,,,Asia/Colombo,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,1320,22:00,510,08:30,,,,,11832680,Kandy,true,,false,false,false,7.294285,,,,"Kandy, Kandy District, Central Province",80.63661,Breakfast,Lunch,Dinner,Brunch,Late Night,Drinks,https://ordernow.lk/menu/cafe-divine-street-kandy/,Cafe Divine Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 77 699 2799,195,$$ - $$$,,321,18,#18 of 321 Restaurants in Kandy,4.5,17,16,42,97,224,4.065822601,3,worth the wait,3,visit this place,11,balcony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast food,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d11832680-Reviews-Cafe_Divine_Street-Kandy_Kandy_District_Central_Province.html,https://ordernow.lk/menu/cafe-divine-street-kandy/
"03 DS Senanayake Veediya, Kandy, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,"03 DS Senanayake Veediya, Kandy",,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Indian,,,,,,,,"Balaji Dosai is a unique, concept restaurant in the heart of Kandy, a beautiful heritage in the city of the Central region of Sri Lanka. Balaji Dosai is a Indian vegetarian restaurant. The restaurant is modern and trendy and serves up a single cuisine menu including some of the best dosa's in town as the name speaks for itself. What's more than a dish cooked right in front of you.",Vegetarian friendly,Vegan options,,Juice & Smoothies,Curry,Fried rice,Thali,Idli,Vada,Dosa,Masala Dosa,,,,,,,,,,,,,,,director@balajidosai.com,Restaurants,,,,Takeout,Seating,Street Parking,Table Service,,,,,,,,,,,,,,,,,,,,,,,,Asia/Colombo,1290,21:30,420,07:00,,,,,1290,21:30,420,07:00,,,,,1290,21:30,420,07:00,,,,,1290,21:30,420,07:00,,,,,1290,21:30,420,07:00,,,,,1290,21:30,420,07:00,,,,,1290,21:30,420,07:00,,,,,3911671,Kandy,true,,false,false,false,7.294439,,,,"Kandy, Kandy District, Central Province",80.637985,Breakfast,Lunch,Dinner,Brunch,Late Night,Drinks,,Balaji Dosai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 81 2 224593,423,$,,321,14,#14 of 321 Restaurants in Kandy,4,61,49,132,390,703,4.203231812,162,masala dosa,29,curries,16,juice,46,vegetarian food,15,south indian,15,coconut chutney,30,fast food,22,quick service,60,sri lanka,45,cheese,56,temple,21,cleanliness,16,foreigners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sit down,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d3911671-Reviews-Balaji_Dosai-Kandy_Kandy_District_Central_Province.html,http://www.facebook.com/BalajiDosai
"63 Colombo Street, Kandy 20000 Sri Lanka",Kandy,Sri Lanka,20000,,63 Colombo Street,,,304138,Kandy,Municipality,,12289092,Kandy District,District,,2467830,Central Province,Province,,293961,Sri Lanka,Country,,,,,restaurant,Italian,Pizza,European,Beer restaurants,,,,,"All Day Breakfast. Lunch. Dinner. Wood Fired Pizza, Italian dishes, Burgers, European dishes, Seafood, Vegan & Vegetarian dishes, Sandwiches, Mexican dishes, Coffee, Fresh Juice, Smoothies, Milkshakes, Desserts and the list goes on. Our dine-in experience has its own vibes from indoor Seating to outdoor seating. Enjoy our atmosphere with classic music, calm dine-in experience and nature",Vegetarian friendly,Vegan options,,Juice & Smoothies,Pasta,Salad,Curry,Pesto,Wood Fired Pizza,Mutton,,,,,,,,,,,,,,,,mulberrysugarcarb@gmail.com,Restaurants,,,,Delivery,Takeout,Reservations,Private Dining,Seating,Serves Alcohol,Wine and Beer,American Express,Mastercard,Visa,Free Wifi,Accepts Credit Cards,Table Service,Family style,,,,,,,,,,,,,,Asia/Colombo,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,1320,22:00,480,08:00,,,,,16724326,Kandy,true,,false,false,false,7.293883,,,,"Kandy, Kandy District, Central Province",80.638,Lunch,Dinner,Drinks,,,,http://www.mulberryfood.lk/,La Mulberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,Closed Now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+94 76 627 4226,190,$,,321,9,#9 of 321 Restaurants in Kandy,4.5,4,3,14,31,167,4.378172398,85,pizza,10,mutton,5,rice bowl,10,salad,2,peri peri chicken,10,juice,3,seafood,3,curry,2,friendly customer service,6,mouth watering,2,wine shop,2,passion fruit,2,calm place,9,sri lanka,2,visit kandy,5,alleyway,2,mint,8,spicy,3,ingredients,3,foods,,,,,,,,,,,,,,,,,Café,,RESTAURANT,https://www.tripadvisor.com/Restaurant_Review-g304138-d16724326-Reviews-La_Mulberry-Kandy_Kandy_District_Central_Province.html,http://www.mulberryfood.lk
